1401,102693,1
1402,102836,1
1403,102837,1
1404,102872,1
1405,102873,1
1406,102956,1
1407,102957,1
1408,103436,1
1409,103437,1
1410,103532,1
1411,103533,1
1412,103652,1
1413,103653,1
1414,103736,1
1415,103737,1
1416,103940,1
1417,103941,1
1418,104132,1
1419,104133,1
1420,104360,1
1421,104361,1
1426,105080,1
1427,105081,1
1432,105800,1
1433,105801,1
1434,106172,1
1435,106173,1
1436,106292,1
1437,106293,1
1440,106460,1
1441,106461,1
1442,106532,1
1443,106533,1
1446,107096,1
1447,107097,1
1448,107180,1
1449,107181,1
1452,107432,1
1453,107433,1
1454,107792,1
1455,107793,1
1456,108020,1
1457,108021,1
1458,108800,1
1459,108801,1
1460,108836,1
1461,108837,1
1464,109076,1
1465,109077,1
1468,109256,1
1469,109257,1
1470,109832,1
1471,109833,1
1474,110432,1
1475,110433,1
1478,110672,1
1479,110673,1
1480,110876,1
1481,110877,1
1482,111236,1
1483,111237,1
1484,111260,1
1485,111261,1
1486,111320,1
1487,111321,1
1488,111632,1
1489,111633,1
1490,111800,1
1491,111801,1
1492,111860,1
1493,111861,1
1494,112076,1
1495,112077,1
1500,112472,1
1501,112473,1
1506,113000,1
1507,113001,1
1508,113060,1
1509,113061,1
1510,113192,1
1511,113193,1
1512,113420,1
1513,113421,1
1514,113612,1
1515,113613,1
1518,113816,1
1519,113817,1
1522,114380,1
1523,114381,1
1526,114536,1
1527,114537,1
1532,115052,1
1533,115053,1
1534,115112,1
1535,115113,1
1538,115796,1
1539,115797,1
1542,116300,1
1543,116301,1
1544,116336,1
1545,116337,1
1546,116456,1
1547,116457,1
1548,116732,1
1549,116733,1
1550,116780,1
1551,116781,1
1556,117200,1
1557,117201,1
1558,117572,1
1559,117573,1
1560,117812,1
1561,117813,1
1562,118016,1
1563,118017,1
1568,118412,1
1569,118413,1
1570,118436,1
1571,118437,1
1572,118712,1
1573,118713,1
1574,118832,1
1575,118833,1
1576,118880,1
1577,118881,1
1578,118940,1
1579,118941,1
1580,119252,1
1581,119253,1
1584,120176,1
1585,120177,1
1586,120200,1
1587,120201,1
1588,120332,1
1589,120333,1
1592,121292,1
1593,121293,1
1600,121796,1
1601,121797,1
1604,122300,1
1605,122301,1
1610,122936,1
1611,122937,1
1616,124256,1
1617,124257,1
1618,124280,1
1619,124281,1
1620,124376,1
1621,124377,1
1622,124592,1
